frame_index,timestamp_s,ball_x,ball_y,raw_ball_x,raw_ball_y,radius_px,circularity,v_at_center,raw_confidence,bbox_x0,bbox_y0,bbox_x1,bbox_y1,tracking_backend,confidence,n_candidates
217,3.6201,,,,,,,,0.0,,,,,ultralytics,0.0,0
218,3.6368,394.93,471.84,394.71,472.33,4.29,,,0.54,389.94,468.05,399.49,476.62,ultralytics,0.54,1
219,3.6535,394.72,472.34,394.67,472.43,4.46,,,0.691,389.84,467.97,399.51,476.89,ultralytics,0.691,1
220,3.6702,394.64,472.56,394.68,472.5,4.34,,,0.763,389.92,468.16,399.45,476.85,ultralytics,0.763,1
221,3.6868,394.6,472.76,394.55,472.74,4.53,,,0.77,389.8,468.22,399.3,477.27,ultralytics,0.77,2
222,3.7035,394.57,473.0,394.58,473.04,4.69,,,0.774,389.75,468.35,399.42,477.73,ultralytics,0.774,2
223,3.7202,394.54,473.32,394.58,473.12,4.71,,,0.774,389.76,468.41,399.39,477.83,ultralytics,0.774,2
224,3.7369,394.51,473.88,394.41,473.8,4.65,,,0.767,389.64,469.15,399.17,478.45,ultralytics,0.767,3
225,3.7536,394.44,474.76,394.71,474.42,4.02,,,0.524,390.46,470.4,398.96,478.44,ultralytics,0.524,1
226,3.7702,,,,,,,,0.0,,,,,ultralytics,0.0,0
227,3.7869,,,,,,,,0.0,,,,,ultralytics,0.0,0
228,3.8036,,,,,,,,0.0,,,,,ultralytics,0.0,0
229,3.8203,,,,,,,,0.0,,,,,ultralytics,0.0,0
230,3.837,,,,,,,,0.0,,,,,ultralytics,0.0,0
231,3.8537,,,,,,,,0.0,,,,,ultralytics,0.0,0
232,3.8703,394.26,475.8,394.06,476.25,3.98,,,0.618,389.25,472.27,398.88,480.23,ultralytics,0.618,1
233,3.887,394.15,476.64,394.11,476.56,4.24,,,0.655,389.21,472.32,399.01,480.81,ultralytics,0.655,1
234,3.9037,394.15,477.32,394.19,477.32,4.48,,,0.645,389.23,472.84,399.15,481.79,ultralytics,0.645,1
235,3.9204,394.2,477.9,394.12,478.07,4.8,,,0.715,389.18,473.27,399.07,482.88,ultralytics,0.715,1
236,3.9371,394.27,478.29,394.33,478.36,4.72,,,0.74,389.48,473.63,399.19,483.08,ultralytics,0.74,1
237,3.9538,394.3,478.55,394.32,478.45,4.51,,,0.714,389.44,473.94,399.19,482.96,ultralytics,0.714,1
238,3.9704,394.28,478.82,394.28,478.93,4.84,,,0.762,389.37,474.08,399.2,483.77,ultralytics,0.762,1
239,3.9871,394.27,479.07,394.22,479.0,4.62,,,0.767,389.37,474.38,399.07,483.62,ultralytics,0.767,1
240,4.0038,394.28,479.33,394.34,479.32,4.64,,,0.767,389.44,474.68,399.24,483.95,ultralytics,0.767,1
241,4.0205,394.25,479.62,394.26,479.63,4.49,,,0.752,389.4,475.14,399.11,484.12,ultralytics,0.752,1
242,4.0372,394.19,479.92,394.14,479.9,4.51,,,0.727,389.21,475.39,399.08,484.42,ultralytics,0.727,1
243,4.0539,394.13,480.22,394.21,480.28,4.69,,,0.722,389.27,475.58,399.14,484.97,ultralytics,0.722,2
244,4.0705,394.02,480.49,394.02,480.43,4.69,,,0.757,388.93,475.74,399.12,485.12,ultralytics,0.757,1
245,4.0872,393.86,480.77,393.9,480.82,4.84,,,0.692,388.94,475.98,398.85,485.67,ultralytics,0.692,1
246,4.1039,393.67,481.06,393.64,480.97,4.79,,,0.654,388.74,476.18,398.54,485.77,ultralytics,0.654,1
247,4.1206,393.49,481.38,393.5,481.45,4.52,,,0.591,388.62,476.92,398.39,485.97,ultralytics,0.591,1
248,4.1373,393.29,481.61,393.35,481.75,4.71,,,0.601,388.38,477.04,398.32,486.46,ultralytics,0.601,1
249,4.1539,393.03,481.73,393.0,481.61,4.52,,,0.69,388.07,477.09,397.93,486.13,ultralytics,0.69,1
250,4.1706,392.73,481.87,392.8,481.92,4.43,,,0.67,387.87,477.49,397.73,486.35,ultralytics,0.67,1
251,4.1873,392.38,482.06,392.39,481.98,4.42,,,0.725,387.36,477.56,397.43,486.39,ultralytics,0.725,1
252,4.204,392.04,482.36,391.92,482.27,4.56,,,0.692,387.17,477.71,396.66,486.83,ultralytics,0.692,1
253,4.2207,391.79,482.7,391.87,482.86,4.74,,,0.684,387.04,478.13,396.69,487.6,ultralytics,0.684,1
254,4.2374,391.58,482.92,391.45,482.97,4.73,,,0.693,386.67,478.24,396.24,487.7,ultralytics,0.693,1
255,4.254,391.44,483.04,391.47,482.98,4.6,,,0.688,386.7,478.38,396.23,487.58,ultralytics,0.688,2
256,4.2707,391.33,483.2,391.31,483.16,4.62,,,0.678,386.48,478.54,396.14,487.78,ultralytics,0.678,1
257,4.2874,391.18,483.42,391.29,483.47,4.64,,,0.654,386.49,478.82,396.1,488.11,ultralytics,0.654,1
258,4.3041,390.98,483.64,390.86,483.58,4.64,,,0.687,386.01,478.93,395.71,488.22,ultralytics,0.687,1
259,4.3208,390.84,483.93,390.86,483.85,4.56,,,0.697,385.97,479.29,395.76,488.41,ultralytics,0.697,1
260,4.3375,390.76,484.25,390.71,484.38,4.8,,,0.718,385.82,479.57,395.6,489.18,ultralytics,0.718,1
261,4.3541,390.77,484.51,390.71,484.49,4.61,,,0.698,385.81,479.88,395.6,489.11,ultralytics,0.698,1
262,4.3708,390.85,484.76,390.89,484.68,4.67,,,0.712,385.89,480.0,395.9,489.35,ultralytics,0.712,1
263,4.3875,390.94,485.04,390.9,485.13,4.81,,,0.707,385.97,480.33,395.84,489.94,ultralytics,0.707,1
264,4.4042,391.03,485.32,391.06,485.23,4.56,,,0.601,386.2,480.66,395.91,489.79,ultralytics,0.601,1
265,4.4209,391.14,485.61,391.11,485.72,4.79,,,0.608,386.17,480.92,396.06,490.51,ultralytics,0.608,2
266,4.4375,391.26,485.89,391.26,485.75,4.72,,,0.609,386.38,481.03,396.14,490.48,ultralytics,0.609,1
267,4.4542,391.38,486.24,391.38,486.3,4.81,,,0.611,386.48,481.48,396.28,491.11,ultralytics,0.611,1
268,4.4709,391.49,486.64,391.53,486.52,4.8,,,0.626,386.74,481.64,396.33,491.4,ultralytics,0.626,1
269,4.4876,391.56,487.05,391.56,487.23,4.75,,,0.697,386.81,482.21,396.31,492.24,ultralytics,0.697,1
270,4.5043,391.62,487.33,391.61,487.34,4.64,,,0.699,386.85,482.7,396.38,491.97,ultralytics,0.699,1
271,4.521,391.7,487.59,391.65,487.47,4.81,,,0.624,386.83,482.66,396.47,492.29,ultralytics,0.624,1
272,4.5376,391.82,487.97,391.86,487.93,4.68,,,0.727,386.87,483.25,396.85,492.62,ultralytics,0.727,2
273,4.5543,391.94,488.38,391.94,488.5,4.85,,,0.713,387.04,483.65,396.84,493.34,ultralytics,0.713,1
274,4.571,392.07,488.71,392.01,488.67,4.78,,,0.68,387.17,483.89,396.86,493.45,ultralytics,0.68,1
275,4.5877,392.24,489.03,392.26,489.04,4.73,,,0.613,387.44,484.31,397.08,493.77,ultralytics,0.613,1
276,4.6044,392.41,489.38,392.47,489.33,4.47,,,0.755,387.63,484.86,397.32,493.81,ultralytics,0.755,1
277,4.6211,392.58,489.79,392.44,489.77,4.55,,,0.771,387.62,485.21,397.26,494.32,ultralytics,0.771,1
278,4.6377,392.8,490.22,392.92,490.26,4.75,,,0.71,388.07,485.5,397.77,495.01,ultralytics,0.71,1
279,4.6544,392.97,490.64,392.97,490.6,4.75,,,0.71,388.1,485.85,397.85,495.35,ultralytics,0.71,1
280,4.6711,393.1,491.05,393.08,491.06,4.71,,,0.65,388.14,486.36,398.02,495.77,ultralytics,0.65,2
281,4.6878,393.24,491.42,393.26,491.55,4.45,,,0.67,388.44,487.1,398.08,496.0,ultralytics,0.67,1
282,4.7045,393.39,491.68,393.38,491.61,4.56,,,0.659,388.62,487.04,398.14,496.17,ultralytics,0.659,1
283,4.7212,393.56,491.91,393.53,491.96,4.4,,,0.709,388.79,487.56,398.26,496.36,ultralytics,0.709,2
284,4.7378,393.78,492.11,393.72,492.11,4.29,,,0.759,388.89,487.82,398.55,496.39,ultralytics,0.759,1
285,4.7545,394.04,492.29,394.14,492.29,4.14,,,0.717,389.28,488.15,399.0,496.44,ultralytics,0.717,1
286,4.7712,394.26,492.53,394.21,492.43,4.09,,,0.743,389.43,488.34,399.0,496.52,ultralytics,0.743,1
287,4.7879,394.46,492.81,394.5,492.89,4.37,,,0.74,389.72,488.51,399.27,497.26,ultralytics,0.74,1
288,4.8046,394.66,493.04,394.66,493.09,4.28,,,0.769,389.68,488.81,399.64,497.37,ultralytics,0.769,1
289,4.8212,394.92,493.26,394.77,493.11,4.25,,,0.741,389.78,488.87,399.75,497.36,ultralytics,0.741,1
290,4.8379,395.31,493.54,395.36,493.67,4.54,,,0.755,390.38,489.13,400.33,498.22,ultralytics,0.755,1
291,4.8546,395.73,493.83,395.71,493.72,4.36,,,0.726,390.7,489.36,400.71,498.08,ultralytics,0.726,2
292,4.8713,396.14,494.13,396.15,494.22,4.53,,,0.755,391.23,489.69,401.07,498.76,ultralytics,0.755,1
293,4.888,396.54,494.46,396.56,494.32,4.32,,,0.737,391.73,490.0,401.39,498.64,ultralytics,0.737,2
294,4.9047,396.96,494.84,396.89,494.93,4.6,,,0.762,391.99,490.33,401.8,499.53,ultralytics,0.762,1
295,4.9213,397.4,495.17,397.47,495.22,4.59,,,0.758,392.52,490.63,402.41,499.8,ultralytics,0.758,1
296,4.938,397.83,495.4,397.78,495.42,4.6,,,0.773,392.77,490.82,402.79,500.02,ultralytics,0.773,1
297,4.9547,398.28,495.63,398.29,495.55,4.6,,,0.703,393.38,490.95,403.21,500.15,ultralytics,0.703,1
298,4.9714,398.7,495.89,398.77,495.94,4.5,,,0.701,393.94,491.43,403.59,500.44,ultralytics,0.701,1
299,4.9881,399.03,496.17,399.07,496.13,4.51,,,0.684,394.35,491.62,403.8,500.64,ultralytics,0.684,1
300,5.0048,399.28,496.42,399.27,496.5,4.72,,,0.749,394.27,491.78,404.26,501.22,ultralytics,0.749,1
301,5.0214,399.53,496.59,399.51,496.61,4.62,,,0.752,394.53,491.99,404.49,501.22,ultralytics,0.752,1
302,5.0381,399.8,496.7,399.82,496.69,4.42,,,0.766,394.94,492.26,404.69,501.11,ultralytics,0.766,1
303,5.0548,400.05,496.82,400.09,496.81,4.55,,,0.773,395.11,492.26,405.06,501.37,ultralytics,0.773,1
304,5.0715,400.22,496.94,400.25,496.97,4.61,,,0.755,395.09,492.36,405.42,501.58,ultralytics,0.755,1
305,5.0882,400.33,497.05,400.34,497.04,4.5,,,0.706,395.24,492.54,405.45,501.55,ultralytics,0.706,2
306,5.1048,400.42,497.15,400.44,497.13,4.61,,,0.715,395.32,492.51,405.56,501.74,ultralytics,0.715,1
307,5.1215,400.51,497.26,400.45,497.32,4.77,,,0.735,395.35,492.55,405.54,502.09,ultralytics,0.735,1
308,5.1382,400.66,497.33,400.64,497.29,4.82,,,0.706,395.59,492.47,405.69,502.11,ultralytics,0.706,1
309,5.1549,400.85,497.38,400.84,497.44,4.66,,,0.699,395.65,492.78,406.03,502.1,ultralytics,0.699,1
310,5.1716,401.02,497.41,401.11,497.36,4.67,,,0.702,396.17,492.69,406.05,502.03,ultralytics,0.702,1
311,5.1883,401.12,497.5,401.08,497.42,4.63,,,0.69,396.15,492.79,406.02,502.05,ultralytics,0.69,1
312,5.2049,401.24,497.64,401.19,497.74,4.52,,,0.661,396.18,493.22,406.19,502.26,ultralytics,0.661,1
313,5.2216,401.41,497.75,401.42,497.69,4.47,,,0.684,396.63,493.22,406.21,502.16,ultralytics,0.684,1
314,5.2383,401.6,497.79,401.6,497.92,4.6,,,0.719,396.75,493.32,406.44,502.52,ultralytics,0.719,1
315,5.255,401.78,497.77,401.83,497.72,4.61,,,0.698,397.02,493.1,406.65,502.33,ultralytics,0.698,1
316,5.2717,402.02,497.69,401.85,497.73,4.66,,,0.668,397.09,493.06,406.62,502.39,ultralytics,0.668,1
317,5.2884,471.82,518.23,402.23,497.64,4.41,,,0.49,397.49,493.23,406.98,502.05,ultralytics,0.49,1
318,5.305,713.73,590.13,403.63,497.17,3.77,,,0.117,399.86,492.96,407.41,501.38,ultralytics,0.117,1
319,5.3217,,,,,,,,0.0,,,,,ultralytics,0.0,0
320,5.3384,,,,,,,,0.0,,,,,ultralytics,0.0,0
321,5.3551,,,,,,,,0.0,,,,,ultralytics,0.0,0
322,5.3718,,,,,,,,0.0,,,,,ultralytics,0.0,0
323,5.3885,,,,,,,,0.0,,,,,ultralytics,0.0,0
324,5.4051,915.52,650.28,1675.29,877.16,4.57,,,0.066,1670.72,859.03,1679.86,895.29,ultralytics,0.066,1
325,5.4218,,,,,,,,0.0,,,,,ultralytics,0.0,1
326,5.4385,714.12,590.17,403.54,497.46,4.26,,,0.316,399.03,493.2,408.06,501.72,ultralytics,0.316,1
327,5.4552,472.9,518.12,403.56,497.52,4.23,,,0.536,398.93,493.29,408.18,501.75,ultralytics,0.536,1
328,5.4719,403.75,497.33,403.66,497.31,4.22,,,0.724,399.03,493.09,408.29,501.53,ultralytics,0.724,1
329,5.4885,403.97,497.25,404.05,497.15,4.43,,,0.735,399.33,492.72,408.77,501.59,ultralytics,0.735,1
330,5.5052,404.14,497.24,404.16,497.3,4.58,,,0.721,399.28,492.72,409.03,501.88,ultralytics,0.721,1
331,5.5219,404.23,497.23,404.26,497.21,4.52,,,0.755,399.53,492.69,408.99,501.73,ultralytics,0.755,1
332,5.5386,404.29,497.2,404.29,497.28,4.3,,,0.773,399.63,492.98,408.95,501.58,ultralytics,0.773,2
333,5.5553,467.34,486.32,404.32,496.94,4.62,,,0.764,399.7,491.99,408.94,501.88,ultralytics,0.764,1
334,5.572,747.7,437.57,404.46,497.62,4.42,,,0.684,400.05,493.15,408.88,502.09,ultralytics,0.684,1
335,5.5886,,,,,,,,0.0,,,,,ultralytics,0.0,0
336,5.6053,1204.41,357.05,1560.41,297.16,6.54,,,0.058,1553.56,290.62,1567.25,303.7,ultralytics,0.058,1
337,5.622,,,,,,,,0.0,,,,,ultralytics,0.0,0
338,5.6387,,,,,,,,0.0,,,,,ultralytics,0.0,0
339,5.6554,,,,,,,,0.0,,,,,ultralytics,0.0,0
340,5.6721,1411.69,318.99,1523.9,297.39,5.09,,,0.063,1518.81,291.29,1528.98,303.48,ultralytics,0.063,1
341,5.6887,1193.13,356.64,1527.24,297.0,5.43,,,0.184,1521.8,290.93,1532.67,303.07,ultralytics,0.184,2
342,5.7054,,,,,,,,0.0,,,,,ultralytics,0.0,1
343,5.7221,740.23,436.82,405.34,496.31,4.32,,,0.585,400.54,491.99,410.15,500.63,ultralytics,0.585,1
344,5.7388,466.41,485.49,405.26,496.38,4.39,,,0.625,400.38,491.98,410.13,500.77,ultralytics,0.625,1
345,5.7555,405.25,496.35,405.24,496.36,4.39,,,0.664,400.36,491.98,410.13,500.75,ultralytics,0.664,1
346,5.7722,405.23,496.32,405.23,496.31,4.38,,,0.691,400.34,491.92,410.12,500.69,ultralytics,0.691,1
347,5.7888,405.22,496.28,405.22,496.31,4.38,,,0.704,400.35,491.93,410.09,500.69,ultralytics,0.704,1
348,5.8055,405.2,496.18,405.24,496.27,4.63,,,0.641,400.35,491.64,410.13,500.91,ultralytics,0.641,1
349,5.8222,405.16,496.02,405.12,495.91,4.85,,,0.688,400.24,491.06,410.0,500.77,ultralytics,0.688,1
350,5.8389,405.16,495.87,405.14,495.95,4.83,,,0.665,400.31,491.06,409.97,500.84,ultralytics,0.665,1
351,5.8556,405.18,495.73,405.19,495.65,4.7,,,0.552,400.44,490.95,409.94,500.34,ultralytics,0.552,1
352,5.8722,405.21,495.62,405.23,495.66,4.69,,,0.637,400.46,490.97,409.99,500.34,ultralytics,0.637,1
353,5.8889,405.21,495.48,405.19,495.56,4.73,,,0.732,400.43,490.83,409.95,500.29,ultralytics,0.732,1
354,5.9056,405.2,495.27,405.22,495.21,4.48,,,0.72,400.53,490.73,409.92,499.69,ultralytics,0.72,1
355,5.9223,405.16,495.06,405.18,495.07,4.56,,,0.71,400.43,490.51,409.92,499.62,ultralytics,0.71,1
356,5.939,405.13,494.83,405.09,494.89,4.59,,,0.716,400.29,490.3,409.89,499.48,ultralytics,0.716,1
357,5.9557,405.12,494.57,405.1,494.49,4.5,,,0.717,400.3,489.98,409.91,498.99,ultralytics,0.717,1
358,5.9723,405.13,494.24,405.16,494.43,4.57,,,0.705,400.33,489.85,409.99,499.0,ultralytics,0.705,1
359,5.989,405.12,493.76,405.12,493.77,4.52,,,0.669,400.32,489.25,409.93,498.29,ultralytics,0.669,1
360,6.0057,405.08,493.17,405.13,493.17,4.54,,,0.745,400.27,488.64,409.99,497.71,ultralytics,0.745,1
361,6.0224,405.01,492.59,405.0,492.53,4.38,,,0.766,400.18,488.16,409.81,496.91,ultralytics,0.766,1
362,6.0391,404.95,492.11,404.9,492.02,4.49,,,0.748,400.09,487.53,409.71,496.51,ultralytics,0.748,2
363,6.0558,404.93,491.7,404.94,491.78,4.48,,,0.695,400.15,487.3,409.73,496.26,ultralytics,0.695,1
364,6.0724,404.92,491.27,404.93,491.29,4.48,,,0.66,400.14,486.81,409.73,495.77,ultralytics,0.66,1
365,6.0891,404.88,490.85,404.9,490.73,4.73,,,0.682,400.06,486.0,409.73,495.45,ultralytics,0.682,1
366,6.1058,404.83,490.55,404.82,490.51,4.58,,,0.602,399.99,485.93,409.65,495.08,ultralytics,0.602,1
367,6.1225,404.79,490.32,404.79,490.39,4.55,,,0.68,400.0,485.83,409.58,494.94,ultralytics,0.68,1
368,6.1392,404.75,490.09,404.75,489.97,4.58,,,0.689,399.93,485.39,409.57,494.54,ultralytics,0.689,1
369,6.1558,404.7,489.84,404.7,490.02,4.66,,,0.704,399.91,485.36,409.5,494.69,ultralytics,0.704,1
370,6.1725,404.62,489.48,404.68,489.45,4.48,,,0.639,399.89,484.97,409.47,493.93,ultralytics,0.639,1
371,6.1892,404.5,489.13,404.49,489.04,4.54,,,0.585,399.74,484.5,409.24,493.57,ultralytics,0.585,1
372,6.2059,404.37,488.9,404.32,488.82,4.47,,,0.688,399.54,484.35,409.11,493.3,ultralytics,0.688,1
373,6.2226,404.3,488.77,404.29,488.82,4.52,,,0.705,399.53,484.3,409.05,493.34,ultralytics,0.705,1
374,6.2393,404.21,488.62,404.3,488.69,4.48,,,0.688,399.56,484.22,409.04,493.17,ultralytics,0.688,2
375,6.2559,404.08,488.44,404.03,488.35,4.63,,,0.664,399.4,483.7,408.65,492.99,ultralytics,0.664,1
376,6.2726,403.95,488.29,403.94,488.28,4.55,,,0.691,399.2,483.74,408.67,492.83,ultralytics,0.691,1
377,6.2893,403.79,488.07,403.91,488.32,4.64,,,0.703,399.18,483.69,408.65,492.96,ultralytics,0.703,1
378,6.306,403.55,487.75,403.46,487.49,4.57,,,0.665,398.56,482.92,408.36,492.05,ultralytics,0.665,1
379,6.3227,403.31,487.57,403.38,487.51,4.49,,,0.611,398.46,483.03,408.3,492.0,ultralytics,0.611,1
380,6.3394,403.1,487.53,402.99,487.58,4.59,,,0.628,398.04,482.99,407.93,492.17,ultralytics,0.628,1
381,6.356,402.94,487.49,402.96,487.5,4.52,,,0.672,398.04,482.98,407.89,492.02,ultralytics,0.672,1
382,6.3727,402.76,487.32,402.86,487.5,4.9,,,0.633,397.96,482.6,407.75,492.41,ultralytics,0.633,1
383,6.3894,402.51,487.0,402.43,486.94,4.64,,,0.58,397.62,482.3,407.25,491.59,ultralytics,0.58,1
384,6.4061,402.28,486.65,402.31,486.59,4.66,,,0.708,397.38,481.93,407.25,491.25,ultralytics,0.708,2
385,6.4228,402.08,486.29,402.01,486.49,4.62,,,0.703,397.08,481.87,406.94,491.11,ultralytics,0.703,1
386,6.4395,401.88,485.91,401.99,485.64,4.76,,,0.644,397.03,480.88,406.95,490.4,ultralytics,0.644,1
387,6.4561,401.65,485.65,401.6,485.74,4.54,,,0.595,396.77,481.21,406.43,490.28,ultralytics,0.595,2
388,6.4728,401.42,485.45,401.4,485.41,4.57,,,0.607,396.52,480.84,406.29,489.98,ultralytics,0.607,1
389,6.4895,401.22,485.25,401.25,485.27,4.62,,,0.522,396.3,480.66,406.2,489.89,ultralytics,0.522,2
390,6.5062,401.0,485.06,401.03,485.02,4.45,,,0.644,395.99,480.58,406.08,489.47,ultralytics,0.644,1
391,6.5229,400.75,484.87,400.7,484.93,4.5,,,0.621,395.68,480.43,405.72,489.43,ultralytics,0.621,1
392,6.5395,400.49,484.69,400.56,484.58,4.37,,,0.614,395.44,480.22,405.67,488.95,ultralytics,0.614,1
393,6.5562,400.22,484.56,400.15,484.59,4.38,,,0.729,395.13,480.21,405.16,488.97,ultralytics,0.729,1
394,6.5729,399.97,484.44,400.03,484.46,4.41,,,0.697,395.07,480.05,404.99,488.86,ultralytics,0.697,1
395,6.5896,399.7,484.26,399.67,484.32,4.52,,,0.728,394.81,479.8,404.54,488.84,ultralytics,0.728,1
396,6.6063,399.47,484.05,399.4,483.98,4.61,,,0.785,394.54,479.38,404.25,488.59,ultralytics,0.785,1
397,6.623,399.32,483.84,399.33,483.93,4.61,,,0.763,394.49,479.32,404.18,488.53,ultralytics,0.763,1
398,6.6396,399.18,483.61,399.19,483.54,4.55,,,0.692,394.41,478.99,403.97,488.1,ultralytics,0.692,1
399,6.6563,399.02,483.42,399.06,483.4,4.56,,,0.74,394.2,478.85,403.92,487.96,ultralytics,0.74,2
400,6.673,398.81,483.26,398.79,483.3,4.55,,,0.688,394.11,478.74,403.47,487.85,ultralytics,0.688,1
401,6.6897,398.59,483.11,398.61,483.06,4.5,,,0.71,393.84,478.56,403.38,487.56,ultralytics,0.71,1
402,6.7064,398.39,482.98,398.32,483.0,4.57,,,0.694,393.61,478.43,403.02,487.58,ultralytics,0.694,1
403,6.7231,398.24,482.82,398.26,482.85,4.68,,,0.642,393.49,478.18,403.03,487.53,ultralytics,0.642,1
404,6.7397,398.07,482.6,398.12,482.69,4.76,,,0.677,393.3,477.94,402.94,487.45,ultralytics,0.677,1
405,6.7564,397.86,482.34,397.82,482.22,4.56,,,0.705,392.96,477.66,402.67,486.79,ultralytics,0.705,1
406,6.7731,397.62,482.11,397.71,482.17,4.59,,,0.705,392.89,477.58,402.52,486.76,ultralytics,0.705,1
407,6.7898,397.31,481.91,397.33,481.88,4.53,,,0.71,392.49,477.35,402.18,486.41,ultralytics,0.71,1
408,6.8065,397.0,481.73,396.9,481.7,4.65,,,0.718,392.23,477.05,401.56,486.35,ultralytics,0.718,1
409,6.8231,396.81,481.56,396.75,481.59,4.64,,,0.691,392.11,476.9,401.39,486.28,ultralytics,0.691,1
410,6.8398,396.7,481.37,396.74,481.38,4.64,,,0.698,392.1,476.72,401.37,486.04,ultralytics,0.698,1
411,6.8565,396.57,481.18,396.59,481.16,4.59,,,0.704,392.0,476.44,401.18,485.88,ultralytics,0.704,1
412,6.8732,396.34,480.99,396.48,481.0,4.57,,,0.728,391.91,476.23,401.05,485.77,ultralytics,0.728,1
413,6.8899,396.02,480.82,395.89,480.81,4.72,,,0.707,391.05,476.09,400.73,485.54,ultralytics,0.707,1
414,6.9066,395.72,480.63,395.78,480.66,4.69,,,0.748,391.0,475.98,400.55,485.35,ultralytics,0.748,1
415,6.9232,395.49,480.43,395.37,480.4,4.81,,,0.758,390.46,475.6,400.28,485.21,ultralytics,0.758,1
416,6.9399,395.36,480.25,395.38,480.26,4.73,,,0.785,390.5,475.53,400.27,485.0,ultralytics,0.785,1
417,6.9566,395.23,480.08,395.26,480.07,4.64,,,0.782,390.36,475.43,400.16,484.72,ultralytics,0.782,2
418,6.9733,395.01,479.84,395.14,479.98,4.7,,,0.795,390.3,475.28,399.98,484.69,ultralytics,0.795,1
419,6.99,394.7,479.54,394.58,479.41,4.57,,,0.758,389.68,474.84,399.49,483.99,ultralytics,0.758,1
420,7.0067,394.4,479.32,394.49,479.28,4.53,,,0.77,389.6,474.75,399.38,483.82,ultralytics,0.77,1
421,7.0233,394.09,479.13,394.01,479.24,4.59,,,0.78,389.18,474.65,398.85,483.83,ultralytics,0.78,1
422,7.04,393.79,478.93,393.87,478.83,4.55,,,0.749,389.05,474.28,398.69,483.38,ultralytics,0.749,1
423,7.0567,393.45,478.73,393.47,478.77,4.56,,,0.77,388.58,474.21,398.35,483.33,ultralytics,0.77,1
424,7.0734,393.11,478.5,392.98,478.59,4.64,,,0.75,388.01,473.96,397.94,483.23,ultralytics,0.75,1
425,7.0901,392.83,478.17,392.91,478.14,4.62,,,0.755,387.96,473.52,397.85,482.75,ultralytics,0.755,1
426,7.1068,392.55,477.81,392.57,477.82,4.41,,,0.693,387.69,473.41,397.46,482.24,ultralytics,0.693,1
427,7.1234,392.3,477.42,392.16,477.48,4.59,,,0.704,387.24,472.9,397.07,482.07,ultralytics,0.704,2
428,7.1401,392.15,476.99,392.17,476.94,4.32,,,0.684,387.28,472.62,397.07,481.26,ultralytics,0.684,1
429,7.1568,392.03,476.58,392.09,476.56,4.11,,,0.655,387.27,472.45,396.92,480.66,ultralytics,0.655,1
430,7.1735,391.86,476.21,391.79,476.24,4.06,,,0.687,387.0,472.18,396.58,480.3,ultralytics,0.687,1
431,7.1902,391.59,475.89,391.85,475.74,4.2,,,0.731,387.07,471.53,396.64,479.94,ultralytics,0.731,1
432,7.2068,,,,,,,,0.0,,,,,ultralytics,0.0,0
433,7.2235,,,,,,,,0.0,,,,,ultralytics,0.0,0
434,7.2402,391.2,475.66,391.0,475.74,4.32,,,0.734,386.17,471.42,395.83,480.06,ultralytics,0.734,1
435,7.2569,390.86,475.5,390.85,475.39,4.6,,,0.76,385.85,470.79,395.85,479.99,ultralytics,0.76,1
436,7.2736,390.57,475.38,390.69,475.42,4.57,,,0.787,385.73,470.85,395.65,479.99,ultralytics,0.787,1
437,7.2903,390.26,475.23,390.14,475.33,4.63,,,0.797,385.26,470.71,395.03,479.96,ultralytics,0.797,1
438,7.3069,390.02,475.04,389.98,474.91,4.55,,,0.782,385.16,470.36,394.8,479.46,ultralytics,0.782,1
439,7.3236,389.85,474.88,389.88,474.97,4.68,,,0.785,385.08,470.29,394.69,479.65,ultralytics,0.785,1
440,7.3403,389.66,474.71,389.71,474.67,4.61,,,0.773,384.91,470.06,394.52,479.27,ultralytics,0.773,1
441,7.357,389.45,474.49,389.35,474.58,4.7,,,0.775,384.58,469.88,394.12,479.28,ultralytics,0.775,1
442,7.3737,389.32,474.26,389.29,474.17,4.7,,,0.765,384.55,469.47,394.03,478.86,ultralytics,0.765,1
443,7.3904,389.24,474.12,389.26,474.04,4.77,,,0.761,384.49,469.26,394.03,478.82,ultralytics,0.761,1
444,7.407,389.13,474.08,389.22,474.1,4.81,,,0.792,384.41,469.17,394.03,479.02,ultralytics,0.792,1
445,7.4237,388.98,473.95,388.88,474.19,4.73,,,0.779,384.15,469.28,393.62,479.1,ultralytics,0.779,1
446,7.4404,388.9,473.69,388.88,473.49,4.79,,,0.792,384.09,468.66,393.67,478.32,ultralytics,0.792,1
447,7.4571,388.87,473.52,388.88,473.49,4.79,,,0.789,384.08,468.66,393.67,478.32,ultralytics,0.789,3
448,7.4738,388.85,473.46,388.83,473.49,4.81,,,0.783,384.01,468.62,393.64,478.35,ultralytics,0.783,2
449,7.4904,388.83,473.4,388.86,473.41,4.79,,,0.788,384.07,468.6,393.65,478.22,ultralytics,0.788,3
450,7.5071,388.75,473.32,388.79,473.28,4.74,,,0.786,384.05,468.48,393.53,478.08,ultralytics,0.786,1
451,7.5238,388.61,473.28,388.66,473.29,4.8,,,0.773,383.86,468.46,393.47,478.13,ultralytics,0.773,1
452,7.5405,388.42,473.25,388.36,473.25,4.7,,,0.787,383.66,468.45,393.06,478.05,ultralytics,0.787,1
